Data_Type,p,TargetType,Metric,Synth_Family,Pred_Family,same_family,n_clusters,estimate,std_error,conf_low,conf_high,p_boot
parametric,18,Categorical,F1,bn,parm,FALSE,5,-0.004425672838382059,9.38163105113406e-4,-0.006253635776228232,-0.002649343541988037,4e-4
parametric,18,Categorical,F1,bn,svm,FALSE,5,0.056217149961546094,0.003986867073665611,0.04780131977955571,0.06303905214164,4e-4
parametric,18,Categorical,F1,cart,bn,FALSE,5,0.09323258758010283,0.005595470898017726,0.08172558817134758,0.1037604520156118,4e-4
parametric,18,Categorical,F1,cart,cart,TRUE,5,0.12530181081962113,0.010569620469746374,0.10534466931093428,0.14629895811143115,4e-4
parametric,18,Categorical,F1,cart,parm,FALSE,5,-0.001333811371801043,4.355946214471528e-4,-0.002184756360603147,-4.828663829989388e-4,4e-4
parametric,18,Categorical,F1,cart,svm,FALSE,5,0.06537520293766466,0.005815985243676598,0.05333011171989618,0.07542994202559525,4e-4
parametric,18,Categorical,F1,parm,bn,FALSE,5,0.056946925066688525,0.009380310499116995,0.03690777537995496,0.07429206022968067,4e-4
parametric,18,Categorical,F1,parm,cart,FALSE,5,0.053997223714725144,0.007715917348840137,0.036881515323459756,0.06712808709353882,4e-4
parametric,18,Categorical,F1,parm,parm,TRUE,5,-9.603228698041349e-5,8.545780403187253e-5,-2.8809686094124045e-4,0,0.6524
parametric,18,Categorical,F1,parm,svm,FALSE,5,0.05170156696916008,0.0059744641827916166,0.03889817645875999,0.061868859029898374,4e-4
parametric,18,Categorical,F1,svm,bn,FALSE,5,0.07944290028829136,0.025655637211112484,0.02477109470266352,0.12542461222244286,0.004
parametric,18,Categorical,F1,svm,cart,FALSE,5,0.08770436701357008,0.010647498734606192,0.0663018660978199,0.10798372595811782,4e-4
parametric,18,Categorical,F1,svm,parm,FALSE,5,-0.013481423281998207,0.010244695545142039,-0.036570440489979233,-5.010953207678674e-4,0.0212
parametric,18,Categorical,F1,svm,svm,TRUE,5,0.05054251837169934,0.01242170874829268,0.02495917120003336,0.07200888328042196,4e-4
parametric,18,Categorical,Specificity,bn,bn,TRUE,5,0.08094898940279549,0.009585085522896391,0.0625192800043755,0.10049780717757005,4e-4
parametric,18,Categorical,Specificity,bn,cart,FALSE,5,0.05148831981260675,0.006894714569723558,0.03767938676185516,0.06529725286335834,4e-4
parametric,18,Categorical,Specificity,bn,parm,FALSE,5,-0.0015383694657096643,5.148682600207013e-4,-0.0025665836796023855,-5.101552518169431e-4,4e-4
parametric,18,Categorical,Specificity,bn,svm,FALSE,5,0.024174948094061073,0.00460422730548642,0.015277518433712776,0.033072377754409375,4e-4
parametric,18,Categorical,Specificity,cart,bn,FALSE,5,0.03699849670763679,0.004722559105296401,0.027667110042008943,0.04632988337326463,4e-4
parametric,18,Categorical,Specificity,cart,cart,TRUE,5,0.049116460374360356,0.0066830566054415065,0.03671280304445004,0.06309040008182626,4e-4
parametric,18,Categorical,Specificity,cart,parm,FALSE,5,-8.359511994740921e-4,3.8361106914372564e-4,-0.0016711769511400286,-2.560884545532494e-4,4e-4
parametric,18,Categorical,Specificity,cart,svm,FALSE,5,0.02825450134994819,0.006218491077770393,0.01670620502470582,0.039802797675190564,4e-4
parametric,18,Categorical,Specificity,parm,bn,FALSE,5,0.026279349602094236,0.0068385296474370244,0.012585034842779315,0.03997366436140915,4e-4
parametric,18,Categorical,Specificity,parm,cart,FALSE,5,0.025937526767346564,0.00618589640565502,0.01363610905342078,0.038238944481272345,4e-4
parametric,18,Categorical,Specificity,parm,parm,TRUE,5,-1.593760278641776e-4,1.4182652298359852e-4,-4.7812808359253277e-4,0,0.6524
parametric,18,Categorical,Specificity,parm,svm,FALSE,5,0.0235769067194053,0.006141334150185915,0.012395690964622263,0.035063170614891406,4e-4
parametric,18,Categorical,Specificity,svm,bn,FALSE,5,0.023877336772425727,0.017667769012636007,-0.009140926435423045,0.06101531433248052,0.1892
parametric,18,Categorical,Specificity,svm,cart,FALSE,5,0.03893376028952257,0.008338524231685983,0.022423691224086183,0.05544382935495896,4e-4
parametric,18,Categorical,Specificity,svm,parm,FALSE,5,-0.011785794610994212,0.008860805367882259,-0.03196192677237218,-2.1393577633434932e-4,0.0212
parametric,18,Categorical,Specificity,svm,svm,TRUE,5,0.01874997552829368,0.009095632997376169,0.0021455455593500762,0.03660432074491773,0.0384
parametric,18,Continuous,MAE,cart,cart,TRUE,5,0.5658841093562331,0.08818239988608478,0.40177998364595136,0.7328317396331813,4e-4
parametric,18,Continuous,MAE,cart,parm,FALSE,5,-8.210609761680517e-4,4.356401477206049e-4,-0.0017574250904837567,-1.3879234393085433e-4,0.0012
parametric,18,Continuous,MAE,cart,svm,FALSE,5,0.27309742048950725,0.13893155592796474,0.08868040842858654,0.5829734005954479,4e-4
parametric,18,Continuous,MAE,parm,cart,FALSE,5,0.00703466404423766,0.004097255292868326,0.0012436840427388265,0.016183618458778984,0.0016
parametric,18,Continuous,MAE,parm,parm,TRUE,5,0,0,0,0,1
parametric,18,Continuous,MAE,parm,svm,FALSE,5,0.011927841226939125,0.004878532357531422,0.003462196636135296,0.021896090835642534,4e-4
parametric,18,Continuous,MAE,svm,cart,FALSE,5,0.17628832133006053,0.11613834779967742,-0.06280709959230033,0.3810147046945472,0.1528
parametric,18,Continuous,MAE,svm,parm,FALSE,5,-0.002998211775218789,0.0026576770831036674,-0.008918067424247588,0,0.1544
parametric,18,Continuous,MAE,svm,svm,TRUE,5,0.25801473752706355,0.13764654964353845,0.07292676445566533,0.5655822137238448,4e-4
parametric,18,Continuous,RMSE,cart,cart,TRUE,5,0.5680075329206785,0.08847376752613201,0.40349295369440985,0.7365232008831394,4e-4
parametric,18,Continuous,RMSE,cart,parm,FALSE,5,-2.4683949976258114e-4,2.006257071069885e-4,-7.003254777929068e-4,0,0.1544
parametric,18,Continuous,RMSE,cart,svm,FALSE,5,0.3074807863283673,0.1378403791862707,0.11604043509193056,0.6172779243511043,4e-4
parametric,18,Continuous,RMSE,parm,cart,FALSE,5,0.006945714346865737,0.00427757277220395,6.236084929551476e-4,0.016680814790623076,4e-4
parametric,18,Continuous,RMSE,parm,parm,TRUE,5,0,0,0,0,1
parametric,18,Continuous,RMSE,parm,svm,FALSE,5,0.007225854024608882,0.01304301087128348,-0.021297831070063878,0.02828640453534404,0.5576
parametric,18,Continuous,RMSE,svm,cart,FALSE,5,0.18337815087353593,0.11645351286285334,-0.05192884399657967,0.3869479652213703,0.1528
parametric,18,Continuous,RMSE,svm,parm,FALSE,5,-0.007069650728233989,0.006292536134905383,-0.021075101702303856,0,0.1544
parametric,18,Continuous,RMSE,svm,svm,TRUE,5,0.2980470954538384,0.13997163934262746,0.10148549086187562,0.612264637903779,4e-4
parametric,18,Continuous,R_squared,cart,cart,TRUE,5,0.5992056485465049,0.058137969752596184,0.48412469392089114,0.7088997226125598,4e-4
parametric,18,Continuous,R_squared,cart,parm,FALSE,5,-5.6072564452282e-4,4.4335631700312964e-4,-0.0015666777138890324,0,0.1544
parametric,18,Continuous,R_squared,cart,svm,FALSE,5,0.41809264942131263,0.1320789274767493,0.21359569115908225,0.7126903510532572,4e-4
parametric,18,Continuous,R_squared,parm,cart,FALSE,5,0.00789073365419696,0.005662550265292869,3.6360064918482916e-4,0.020822495382666114,0.0016
parametric,18,Continuous,R_squared,parm,parm,TRUE,5,0,0,0,0,1
parametric,18,Continuous,R_squared,parm,svm,FALSE,5,0.012116499214044178,0.02233674204632381,-0.03413557928907024,0.050370759333058256,0.554
parametric,18,Continuous,R_squared,svm,cart,FALSE,5,0.12068179439282498,0.1016405381271663,-0.08627326360126036,0.3069798721247962,0.2304
parametric,18,Continuous,R_squared,svm,parm,FALSE,5,-0.013973063003920682,0.012408426128285313,-0.04160105094666529,-1.924829560378723e-6,0.0164
parametric,18,Continuous,R_squared,svm,svm,TRUE,5,0.39984889113102784,0.1368671848961329,0.1852155877036869,0.7055686284495982,4e-4
