Data_Type,p,mc,TargetType,Target,Metric,Synthesis_Model,Synth_Family,matched_rel_orig,matched_delta,off_diagonal_delta,n_off_diagonal,diagonal_advantage,ceiling_constrained
hierarchical,6,1,Continuous,X2,MAE,parmhiersyn,parm,0.790244429203226,0.19832825873397547,0.0874818467791991,2,0.11084641195477637,FALSE
hierarchical,6,1,Continuous,X2,MAE,svmhiersyn,svm,0.8054791244016895,0.043187414584947036,0.04312605262861617,2,6.136195633086455e-5,FALSE
hierarchical,6,1,Continuous,X2,RMSE,carthiersyn,cart,1,0,0.00655820344775968,2,-0.00655820344775968,TRUE
hierarchical,6,1,Continuous,X2,RMSE,parmhiersyn,parm,0.8670685901214547,0.13293140987854535,0.043043128223223356,2,0.08988828165532199,FALSE
hierarchical,6,1,Continuous,X2,RMSE,svmhiersyn,svm,0.8837825925779474,0.09569150085971363,0.03809265527162707,2,0.05759884558808656,FALSE
hierarchical,6,1,Continuous,X2,R_squared,carthiersyn,cart,1,0,0.01134320069688528,2,-0.01134320069688528,TRUE
hierarchical,6,1,Continuous,X2,R_squared,parmhiersyn,parm,0.7519553195017318,0.24804468049826822,0.07950978471377985,2,0.16853489578448838,FALSE
hierarchical,6,1,Continuous,X2,R_squared,svmhiersyn,svm,0.7817931441663911,0.17606383412282364,0.06993660927885978,2,0.10612722484396386,FALSE
hierarchical,6,1,Continuous,X3,MAE,carthiersyn,cart,1,0,0.04158001310181325,2,-0.04158001310181325,TRUE
hierarchical,6,1,Continuous,X3,MAE,parmhiersyn,parm,0.04409191120619911,0.9559080887938008,0.4191372279567328,2,0.536770860837068,FALSE
hierarchical,6,1,Continuous,X3,MAE,svmhiersyn,svm,0.10637303304447204,0.7921976456975417,0.19494666832364596,2,0.5972509773738958,FALSE
hierarchical,6,1,Continuous,X3,RMSE,carthiersyn,cart,1,0,0.08954200292048034,2,-0.08954200292048034,TRUE
hierarchical,6,1,Continuous,X3,RMSE,parmhiersyn,parm,0.054388936518424455,0.9456110634815755,0.42157760511380676,2,0.5240334583677688,FALSE
hierarchical,6,1,Continuous,X3,RMSE,svmhiersyn,svm,0.10131379281487833,0.7973407127857735,0.21892364616465618,2,0.5784170666211172,FALSE
hierarchical,6,1,Continuous,X3,R_squared,carthiersyn,cart,1,0,0.0241703278412636,2,-0.0241703278412636,TRUE
hierarchical,6,1,Continuous,X3,R_squared,parmhiersyn,parm,0.003019946663597954,0.996980053336402,0.4405486630079492,2,0.5564313903284528,FALSE
hierarchical,6,1,Continuous,X3,R_squared,svmhiersyn,svm,0.010471379153969623,0.7964993726277542,0.11981139537518917,2,0.676687977252565,FALSE
hierarchical,6,2,Categorical,C1,Accuracy,bnhiersyn,bn,0.8766258315866281,0.1233741684133719,0.07830123682203219,3,0.04507293159133971,FALSE
hierarchical,6,2,Categorical,C1,Accuracy,carthiersyn,cart,1,0,0.0026452950622077864,3,-0.0026452950622077864,TRUE
hierarchical,6,2,Categorical,C1,Accuracy,parmhiersyn,parm,0.7492670225472918,0.25073297745270817,-0.011603329306455645,3,0.2623363067591638,FALSE
hierarchical,6,2,Categorical,C1,Accuracy,svmhiersyn,svm,0.9707029767057083,0.008609729065784211,0.029794276823347916,3,-0.021184547757563704,FALSE
hierarchical,6,2,Categorical,C1,F1,bnhiersyn,bn,0.8766347320520301,0.12336526794796987,0.07753000649220033,3,0.045835261455769535,FALSE
hierarchical,6,2,Categorical,C1,F1,carthiersyn,cart,1,0,0.0024747968815015545,3,-0.0024747968815015545,TRUE
hierarchical,6,2,Categorical,C1,F1,parmhiersyn,parm,0.751395720278076,0.248604279721924,-0.01898351030257729,3,0.2675877900245013,FALSE
hierarchical,6,2,Categorical,C1,F1,svmhiersyn,svm,0.9707527676540072,0.008581730191680648,0.028911110932358156,3,-0.020329380740677507,FALSE
hierarchical,6,2,Categorical,C1,Specificity,bnhiersyn,bn,0.9631359763687534,0.03670257999975968,0.026001103548168075,3,0.010701476451591602,FALSE
hierarchical,6,2,Categorical,C1,Specificity,carthiersyn,cart,1,0,7.856105830962227e-4,3,-7.856105830962227e-4,TRUE
hierarchical,6,2,Categorical,C1,Specificity,parmhiersyn,parm,0.9213660799650053,0.0786339200349947,0.003251363444787507,3,0.07538255659020719,FALSE
hierarchical,6,2,Categorical,C1,Specificity,svmhiersyn,svm,0.9906771775564234,0.003759280490273764,0.011720784213354474,3,-0.00796150372308071,FALSE
hierarchical,6,2,Categorical,C2,Accuracy,bnhiersyn,bn,0.8026301180515445,0.19701900902960393,0.07536346107767178,3,0.12165554795193215,FALSE
hierarchical,6,2,Categorical,C2,Accuracy,carthiersyn,cart,1,0,0.002720697157024528,3,-0.002720697157024528,TRUE
hierarchical,6,2,Categorical,C2,Accuracy,parmhiersyn,parm,0.7633189752890501,0.23668102471094987,-0.023824782391078252,3,0.26050580710202814,FALSE
hierarchical,6,2,Categorical,C2,Accuracy,svmhiersyn,svm,0.9441169802765813,0.05588301972341869,0.05610678750667203,3,-2.237677832533369e-4,FALSE
hierarchical,6,2,Categorical,C2,F1,bnhiersyn,bn,0.8015081783890697,0.19849182161093026,0.07821456332790112,3,0.12027725828302914,FALSE
hierarchical,6,2,Categorical,C2,F1,carthiersyn,cart,1,0,0.00257384497672725,3,-0.00257384497672725,TRUE
hierarchical,6,2,Categorical,C2,F1,parmhiersyn,parm,0.75363398462500375,0.24636601537499625,-0.033555066471232756,3,0.279921081846229,FALSE
hierarchical,6,2,Categorical,C2,F1,svmhiersyn,svm,0.9436194038043346,0.05638059619566538,0.05247831224175399,3,0.003902283953911387,FALSE
hierarchical,6,2,Categorical,C2,Specificity,bnhiersyn,bn,0.9667707153875815,0.033229284612418475,0.014971973895942988,3,0.01825731071647549,FALSE
hierarchical,6,2,Categorical,C2,Specificity,carthiersyn,cart,1,0,2.6980228104900306e-4,3,-2.6980228104900306e-4,TRUE
hierarchical,6,2,Categorical,C2,Specificity,parmhiersyn,parm,0.954818396531207,0.045181603468792964,-0.0011051939134359907,3,0.046286797382228954,FALSE
hierarchical,6,2,Categorical,C2,Specificity,svmhiersyn,svm,0.9902663020374338,0.009733697962566179,0.008801865437000381,3,9.31832525565798e-4,FALSE
hierarchical,6,2,Categorical,C3,Accuracy,bnhiersyn,bn,0.8480075546548425,0.1511690842257467,0.07208180070078828,3,0.07908728352495843,FALSE
hierarchical,6,2,Categorical,C3,Accuracy,carthiersyn,cart,1,0,0.007235206148917046,3,-0.007235206148917046,TRUE
hierarchical,6,2,Categorical,C3,Accuracy,parmhiersyn,parm,0.8126909789047311,0.18730902109526892,0.052092756803394806,3,0.1352162642918741,FALSE
hierarchical,6,2,Categorical,C3,Accuracy,svmhiersyn,svm,0.951016648911585,0.048953645787114496,0.0752914215787891,3,-0.0263377757916746,FALSE
hierarchical,6,2,Categorical,C3,F1,bnhiersyn,bn,0.8512125821706561,0.14792345943294966,0.09054392279866905,3,0.05737953663428061,FALSE
hierarchical,6,2,Categorical,C3,F1,carthiersyn,cart,1,0,0.008117133692415276,3,-0.008117133692415276,TRUE
hierarchical,6,2,Categorical,C3,F1,parmhiersyn,parm,0.7649995702989967,0.23500042970100332,0.005219337508598693,3,0.22978109219240464,FALSE
hierarchical,6,2,Categorical,C3,F1,svmhiersyn,svm,0.9454282465538228,0.05457175344617715,0.08180544522650271,3,-0.02723369178032556,FALSE
hierarchical,6,2,Categorical,C3,Specificity,bnhiersyn,bn,0.9282524559390511,0.06191947585715605,0.06665141937396903,3,-0.004731943516812977,FALSE
hierarchical,6,2,Categorical,C3,Specificity,carthiersyn,cart,1,0,0.003753609636777296,3,-0.003753609636777296,TRUE
hierarchical,6,2,Categorical,C3,Specificity,parmhiersyn,parm,0.8148575148466275,0.1851424851533725,-0.024732196891727003,3,0.20987468204509951,FALSE
hierarchical,6,2,Categorical,C3,Specificity,svmhiersyn,svm,0.9548621396336024,0.04513786036639755,0.045962734417222303,3,-8.248740508247504e-4,FALSE
hierarchical,6,2,Continuous,X1,MAE,carthiersyn,cart,1,0,-0.037007964876332046,2,0.037007964876332046,TRUE
hierarchical,6,2,Continuous,X1,MAE,parmhiersyn,parm,0.5063661991099585,0.4936338008900415,-0.046572768131424226,2,0.5402065690214657,FALSE
hierarchical,6,2,Continuous,X1,MAE,svmhiersyn,svm,0.9823958878463905,-0.5538865698212359,-0.11932067691619928,2,-0.43456589290503655,FALSE
hierarchical,6,2,Continuous,X1,RMSE,carthiersyn,cart,1,0,-0.011119213640210401,2,0.011119213640210401,TRUE
hierarchical,6,2,Continuous,X1,RMSE,parmhiersyn,parm,0.6049080488006426,0.39509195119935736,0.017442699517034768,2,0.3776492516823226,FALSE
hierarchical,6,2,Continuous,X1,RMSE,svmhiersyn,svm,0.8562631602429531,-0.2930003745756728,-0.07452678308484639,2,-0.2184735914908264,FALSE
hierarchical,6,2,Continuous,X1,R_squared,carthiersyn,cart,1,0,-0.016139690943514563,2,0.016139690943514563,TRUE
hierarchical,6,2,Continuous,X1,R_squared,parmhiersyn,parm,0.3658313083964815,0.6341686916035185,0.03007846236722926,2,0.6040902292362893,FALSE
hierarchical,6,2,Continuous,X1,R_squared,svmhiersyn,svm,0.7324029144624669,-0.41369928571896303,-0.07847943760311105,2,-0.335219848115852,FALSE
hierarchical,6,2,Continuous,X2,MAE,carthiersyn,cart,1,0,0.00818746532296243,2,-0.00818746532296243,TRUE
hierarchical,6,2,Continuous,X2,MAE,parmhiersyn,parm,0.162143632620872,0.8378563673791279,0.2685376195027233,2,0.5693187478764046,FALSE
hierarchical,6,2,Continuous,X2,MAE,svmhiersyn,svm,0.40171741736052236,0.19817561338625228,0.061158951487379834,2,0.13701666189887246,FALSE
hierarchical,6,2,Continuous,X2,RMSE,carthiersyn,cart,1,0,0.00789308107912411,2,-0.00789308107912411,TRUE
hierarchical,6,2,Continuous,X2,RMSE,parmhiersyn,parm,0.2326610642257021,0.7673389357742979,0.2413105929541653,2,0.5260283428201327,FALSE
hierarchical,6,2,Continuous,X2,RMSE,svmhiersyn,svm,0.4557861873895254,0.1553860532245606,0.050852484888375606,2,0.10453356833618499,FALSE
hierarchical,6,2,Continuous,X2,R_squared,carthiersyn,cart,1,0,0.006611488912650396,2,-0.006611488912650396,TRUE
hierarchical,6,2,Continuous,X2,R_squared,parmhiersyn,parm,0.05426480400010494,0.9457351959998951,0.3357578749609327,2,0.6099773210389624,FALSE
hierarchical,6,2,Continuous,X2,R_squared,svmhiersyn,svm,0.20784490209227646,0.16631170028535128,0.028860742107585775,2,0.1374509581777655,FALSE
hierarchical,6,2,Continuous,X3,MAE,carthiersyn,cart,1,0,0.05353516124829038,2,-0.05353516124829038,TRUE
hierarchical,6,2,Continuous,X3,MAE,parmhiersyn,parm,0.04925082750759915,0.9331768743610583,0.36116563657388706,2,0.5720112377871713,FALSE
hierarchical,6,2,Continuous,X3,MAE,svmhiersyn,svm,0.23917964843605294,0.6597344480311561,0.14836027701997107,2,0.511374171011185,FALSE
hierarchical,6,2,Continuous,X3,RMSE,carthiersyn,cart,1,0,0.19940124773437345,2,-0.19940124773437345,TRUE
hierarchical,6,2,Continuous,X3,RMSE,parmhiersyn,parm,0.06282180338296549,0.9367113892815357,0.35557689785255636,2,0.5811344914289793,FALSE
hierarchical,6,2,Continuous,X3,RMSE,svmhiersyn,svm,0.26544094652408684,0.6886445958752818,0.21617161122187664,2,0.47247298465340515,FALSE
hierarchical,6,2,Continuous,X3,R_squared,carthiersyn,cart,1,0,0.14491616431031812,2,-0.14491616431031812,TRUE
hierarchical,6,2,Continuous,X3,R_squared,parmhiersyn,parm,0.0040033140288819715,0.9949938223214853,0.44122716080653873,2,0.5537666615149466,FALSE
hierarchical,6,2,Continuous,X3,R_squared,svmhiersyn,svm,0.07145603648919835,0.8373138554708928,0.12072011940490066,2,0.7165937360659921,FALSE
hierarchical,6,3,Categorical,C1,Accuracy,bnhiersyn,bn,0.986194763707022,0.01380523629297803,0.024930998895717402,3,-0.011125762602739373,FALSE
hierarchical,6,3,Categorical,C1,Accuracy,carthiersyn,cart,1,0,0.0015355286839179008,3,-0.0015355286839179008,TRUE
hierarchical,6,3,Categorical,C1,Accuracy,parmhiersyn,parm,0.9196909068479568,0.08030909315204315,-0.056973651786070986,3,0.13728274493811415,FALSE
hierarchical,6,3,Categorical,C1,Accuracy,svmhiersyn,svm,0.9988000298179907,-0.005503428412712586,-0.016603684247790195,3,0.01110025583507761,FALSE
hierarchical,6,3,Categorical,C1,F1,bnhiersyn,bn,0.9862130349583822,0.013786965041617805,0.024928133251012743,3,-0.011141168209394939,FALSE
hierarchical,6,3,Categorical,C1,F1,carthiersyn,cart,1,0,0.001526876743702643,3,-0.001526876743702643,TRUE
hierarchical,6,3,Categorical,C1,F1,parmhiersyn,parm,0.9197339537267462,0.08026604627325384,-0.05813860440176881,3,0.13840465067502267,FALSE
hierarchical,6,3,Categorical,C1,F1,svmhiersyn,svm,0.9988000916086149,-0.005503502645611858,-0.016701537741253804,3,0.011198035095641946,FALSE
hierarchical,6,3,Categorical,C1,Specificity,bnhiersyn,bn,0.9956467939807252,0.004337791617175646,0.009481259581364017,3,-0.00514346796418837,FALSE
hierarchical,6,3,Categorical,C1,Specificity,carthiersyn,cart,1,0,6.361342640881951e-4,3,-6.361342640881951e-4,TRUE
hierarchical,6,3,Categorical,C1,Specificity,parmhiersyn,parm,0.9703427661914282,0.02965723380857177,-0.018684275926295735,3,0.048341509734867505,FALSE
hierarchical,6,3,Categorical,C1,Specificity,svmhiersyn,svm,0.999564611929839,-0.0020682155990049632,-0.006558011613563242,3,0.004489796014558279,FALSE
hierarchical,6,3,Categorical,C2,Accuracy,bnhiersyn,bn,0.6918423187908582,0.2761228202590638,0.15304404302798394,3,0.12307877723107988,FALSE
hierarchical,6,3,Categorical,C2,Accuracy,carthiersyn,cart,1,0,-0.003746762855746325,3,0.003746762855746325,TRUE
hierarchical,6,3,Categorical,C2,Accuracy,parmhiersyn,parm,0.6099448036512691,0.39005519634873087,0.08719971272654832,3,0.30285548362218256,FALSE
hierarchical,6,3,Categorical,C2,Accuracy,svmhiersyn,svm,0.8695571739952498,0.1293845853354492,0.16982867493500367,3,-0.04044408959955448,FALSE
hierarchical,6,3,Categorical,C2,F1,bnhiersyn,bn,0.6795121413698003,0.28761600608230636,0.16755978500150764,3,0.12005622108079872,FALSE
hierarchical,6,3,Categorical,C2,F1,carthiersyn,cart,1,0,-0.002213220180439975,3,0.002213220180439975,TRUE
hierarchical,6,3,Categorical,C2,F1,parmhiersyn,parm,0.5824237009186479,0.4175762990813521,0.035935874220730156,3,0.38164042486062194,FALSE
hierarchical,6,3,Categorical,C2,F1,svmhiersyn,svm,0.8526931194256518,0.14725000643709404,0.16121311307953068,3,-0.013963106642436635,FALSE
hierarchical,6,3,Categorical,C2,Specificity,bnhiersyn,bn,0.9422787726245154,0.04547949411780718,0.02720346646254411,3,0.018276027655263073,FALSE
hierarchical,6,3,Categorical,C2,Specificity,carthiersyn,cart,1,0,3.207564229549043e-4,3,-3.207564229549043e-4,TRUE
hierarchical,6,3,Categorical,C2,Specificity,parmhiersyn,parm,0.9238303161235064,0.07616968387649359,0.00844693904050553,3,0.06772274483598806,FALSE
hierarchical,6,3,Categorical,C2,Specificity,svmhiersyn,svm,0.9781357705432676,0.021864229456732387,0.028935614976391997,3,-0.00707138551965961,FALSE
hierarchical,6,3,Categorical,C3,Accuracy,bnhiersyn,bn,0.6906158761975759,0.2806708707443702,0.15727430428026057,3,0.12339656646410962,FALSE
hierarchical,6,3,Categorical,C3,Accuracy,carthiersyn,cart,1,0,0.008164688522973784,3,-0.008164688522973784,TRUE
hierarchical,6,3,Categorical,C3,Accuracy,parmhiersyn,parm,0.6537538680804154,0.34624613191958464,0.08331967976871475,3,0.2629264521508699,FALSE
hierarchical,6,3,Categorical,C3,Accuracy,svmhiersyn,svm,0.8365876701788901,0.1628360725164993,0.10472785375567072,3,0.05810821876082857,FALSE
hierarchical,6,3,Categorical,C3,F1,bnhiersyn,bn,0.6472833776844309,0.32341665067583464,0.1742543945135117,3,0.14916225616232293,FALSE
hierarchical,6,3,Categorical,C3,F1,carthiersyn,cart,1,0,0.007304666626008105,3,-0.007304666626008105,TRUE
hierarchical,6,3,Categorical,C3,F1,parmhiersyn,parm,0.6094001930634154,0.3905998069365846,0.07523716070085637,3,0.3153626462357282,FALSE
hierarchical,6,3,Categorical,C3,F1,svmhiersyn,svm,0.8228755081992581,0.17624391540931478,0.12302668864443561,3,0.053217226764879166,FALSE
hierarchical,6,3,Categorical,C3,Specificity,bnhiersyn,bn,0.9446097446950904,0.04970206437120546,0.031198841391882826,3,0.018503222979322633,FALSE
hierarchical,6,3,Categorical,C3,Specificity,carthiersyn,cart,1,0,5.81024414202358e-4,3,-5.81024414202358e-4,TRUE
hierarchical,6,3,Categorical,C3,Specificity,parmhiersyn,parm,0.9243580931410823,0.0756419068589177,0.012733638938996825,3,0.06290826791992087,FALSE
hierarchical,6,3,Categorical,C3,Specificity,svmhiersyn,svm,0.9750907849884138,0.024139745390918566,0.02491410762594825,3,-7.743622350296839e-4,FALSE
hierarchical,6,3,Continuous,X1,MAE,carthiersyn,cart,1,0,-0.017515132655877813,2,0.017515132655877813,TRUE
hierarchical,6,3,Continuous,X1,MAE,parmhiersyn,parm,0.4435792838840919,0.556420716115908,-0.0010793913239747072,2,0.5575001074398828,FALSE
hierarchical,6,3,Continuous,X1,MAE,svmhiersyn,svm,0.8542006579064022,-0.29309780189632595,-0.05863603304812023,2,-0.23446176884820571,FALSE
hierarchical,6,3,Continuous,X1,RMSE,carthiersyn,cart,1,0,-0.02823746614942154,2,0.02823746614942154,TRUE
hierarchical,6,3,Continuous,X1,RMSE,parmhiersyn,parm,0.5438244697381621,0.4561755302618379,-0.005733628371683154,2,0.46190915863352106,FALSE
hierarchical,6,3,Continuous,X1,RMSE,svmhiersyn,svm,0.8617101221529007,-0.10981459118893688,-0.015626572153823702,2,-0.09418801903511317,FALSE
hierarchical,6,3,Continuous,X1,R_squared,carthiersyn,cart,1,0,-0.03847941442778085,2,0.03847941442778085,TRUE
hierarchical,6,3,Continuous,X1,R_squared,parmhiersyn,parm,0.29590081969720317,0.7040991803027968,-0.01279039891254706,2,0.7168895792153439,FALSE
hierarchical,6,3,Continuous,X1,R_squared,svmhiersyn,svm,0.7430312625066083,-0.1755155639368686,-0.016062819654389084,2,-0.15945274428247952,FALSE
hierarchical,6,3,Continuous,X2,MAE,carthiersyn,cart,1,0,1.9767099423748926e-4,2,-1.9767099423748926e-4,TRUE
hierarchical,6,3,Continuous,X2,MAE,parmhiersyn,parm,0.19193205469526056,0.8080679453047395,0.23558821450368445,2,0.572479730801055,FALSE
hierarchical,6,3,Continuous,X2,MAE,svmhiersyn,svm,0.4642811141541772,0.06442405324271522,0.005231496334501743,2,0.05919255690821348,FALSE
hierarchical,6,3,Continuous,X2,RMSE,carthiersyn,cart,1,0,0.0016957397384947254,2,-0.0016957397384947254,TRUE
hierarchical,6,3,Continuous,X2,RMSE,parmhiersyn,parm,0.1918657164650908,0.8081342835349092,0.2865084371436508,2,0.5216258463912584,FALSE
hierarchical,6,3,Continuous,X2,RMSE,svmhiersyn,svm,0.36266771031916145,0.21857656767685066,0.030483943903208865,2,0.1880926237736418,FALSE
hierarchical,6,3,Continuous,X2,R_squared,carthiersyn,cart,1,0,0.001934594320756372,2,-0.001934594320756372,TRUE
hierarchical,6,3,Continuous,X2,R_squared,parmhiersyn,parm,0.03727538338345475,0.9627246166165453,0.37067675474302614,2,0.5920478618735192,FALSE
hierarchical,6,3,Continuous,X2,R_squared,svmhiersyn,svm,0.13269616035506332,0.20562033370230784,0.013399289388226432,2,0.1922210443140814,FALSE
hierarchical,6,3,Continuous,X3,MAE,carthiersyn,cart,1,0,0.008183010104980517,2,-0.008183010104980517,TRUE
hierarchical,6,3,Continuous,X3,MAE,parmhiersyn,parm,0.052182862780809317,0.9478171372191907,0.3859417709794061,2,0.5618753662397846,FALSE
hierarchical,6,3,Continuous,X3,MAE,svmhiersyn,svm,0.13121479225982102,0.700800672326098,0.18064070805663837,2,0.5201599642694597,FALSE
hierarchical,6,3,Continuous,X3,RMSE,carthiersyn,cart,1,0,0.018321577314918597,2,-0.018321577314918597,TRUE
hierarchical,6,3,Continuous,X3,RMSE,parmhiersyn,parm,0.05796830147746211,0.9420316985225379,0.39026170586581643,2,0.5517699926567214,FALSE
hierarchical,6,3,Continuous,X3,RMSE,svmhiersyn,svm,0.11929658958880669,0.7960758164411061,0.2305316561085296,2,0.5655441603325766,FALSE
hierarchical,6,3,Continuous,X3,R_squared,carthiersyn,cart,1,0,0.004154688926471909,2,-0.004154688926471909,TRUE
hierarchical,6,3,Continuous,X3,R_squared,parmhiersyn,parm,0.0033912407231414276,0.9966087592768585,0.39624561599616165,2,0.6003631432806968,FALSE
hierarchical,6,3,Continuous,X3,R_squared,svmhiersyn,svm,0.01438110153487516,0.8249806450698339,0.13309589583085785,2,0.6918847492389761,FALSE
hierarchical,6,4,Categorical,C1,Accuracy,bnhiersyn,bn,0.7353926973340977,0.2626315471496302,0.12800725964893564,3,0.13462428750069458,FALSE
hierarchical,6,4,Categorical,C1,Accuracy,carthiersyn,cart,1,0,-0.013728227282169492,3,0.013728227282169492,TRUE
hierarchical,6,4,Categorical,C1,Accuracy,parmhiersyn,parm,0.6208628126171064,0.3791371873828936,0.0074089988148163255,3,0.37172818856807727,FALSE
hierarchical,6,4,Categorical,C1,Accuracy,svmhiersyn,svm,0.9281389149139521,0.07186108508604794,0.09300921315187957,3,-0.021148128065831634,FALSE
hierarchical,6,4,Categorical,C1,F1,bnhiersyn,bn,0.7266863469410754,0.27099919734168454,0.1371848275146396,3,0.13381436982704495,FALSE
hierarchical,6,4,Categorical,C1,F1,carthiersyn,cart,1,0,-0.014636935825419983,3,0.014636935825419983,TRUE
hierarchical,6,4,Categorical,C1,F1,parmhiersyn,parm,0.5962935381761919,0.4037064618238081,-0.04330440656964503,3,0.4470108683934531,FALSE
hierarchical,6,4,Categorical,C1,F1,svmhiersyn,svm,0.9268061383044631,0.07319386169553688,0.08367411232588157,3,-0.01048025063034469,FALSE
hierarchical,6,4,Categorical,C1,Specificity,bnhiersyn,bn,0.9357794015490833,0.06320714503519458,0.03420458291982512,3,0.029002562115369453,FALSE
hierarchical,6,4,Categorical,C1,Specificity,carthiersyn,cart,1,0,-0.00327682532603748,3,0.00327682532603748,TRUE
hierarchical,6,4,Categorical,C1,Specificity,parmhiersyn,parm,0.9021083084580223,0.09789169154197774,-0.0011395160904222438,3,0.09903120763239999,FALSE
hierarchical,6,4,Categorical,C1,Specificity,svmhiersyn,svm,0.9811623138834088,0.0188376861165912,0.030922234106922752,3,-0.01208454799033155,FALSE
hierarchical,6,4,Categorical,C2,Accuracy,bnhiersyn,bn,0.6902476170529808,0.30972629003750185,0.16976817383634155,3,0.1399581162011603,FALSE
hierarchical,6,4,Categorical,C2,Accuracy,carthiersyn,cart,1,0,-4.850996542153923e-5,3,4.850996542153923e-5,TRUE
hierarchical,6,4,Categorical,C2,Accuracy,parmhiersyn,parm,0.5441232043008156,0.4558767956991844,0.11934203306728652,3,0.33653476263189785,FALSE
hierarchical,6,4,Categorical,C2,Accuracy,svmhiersyn,svm,0.8551534735430795,0.14484652645692053,0.14333184600940038,3,0.0015146804475201503,FALSE
hierarchical,6,4,Categorical,C2,F1,bnhiersyn,bn,0.6598066732839221,0.34019332671607794,0.1772860813824349,3,0.16290724533364304,FALSE
hierarchical,6,4,Categorical,C2,F1,carthiersyn,cart,1,0,9.368043697379831e-4,3,-9.368043697379831e-4,TRUE
hierarchical,6,4,Categorical,C2,F1,parmhiersyn,parm,0.5207889671470428,0.4792110328529572,0.041785153010621,3,0.43742587984233616,FALSE
hierarchical,6,4,Categorical,C2,F1,svmhiersyn,svm,0.8483218913024823,0.15167810869751774,0.15235439384210836,3,-6.76285144590616e-4,FALSE
hierarchical,6,4,Categorical,C2,Specificity,bnhiersyn,bn,0.8930280786440496,0.10697192135595035,0.056872542900463036,3,0.050099378455487314,FALSE
hierarchical,6,4,Categorical,C2,Specificity,carthiersyn,cart,1,0,5.77916080173265e-4,3,-5.77916080173265e-4,TRUE
hierarchical,6,4,Categorical,C2,Specificity,parmhiersyn,parm,0.855102505432276,0.14489749456772405,0.03007049705207429,3,0.11482699751564976,FALSE
hierarchical,6,4,Categorical,C2,Specificity,svmhiersyn,svm,0.9569957295319022,0.04300427046809785,0.05879422192570363,3,-0.015789951457605783,FALSE
hierarchical,6,4,Categorical,C3,Accuracy,bnhiersyn,bn,0.6622872458607298,0.3104171673199682,0.16475135271126035,3,0.14566581460870787,FALSE
hierarchical,6,4,Categorical,C3,Accuracy,carthiersyn,cart,1,0,0.024730648549968842,3,-0.024730648549968842,TRUE
hierarchical,6,4,Categorical,C3,Accuracy,parmhiersyn,parm,0.6775379907588874,0.32246200924111257,0.04965804023160704,3,0.27280396900950554,FALSE
hierarchical,6,4,Categorical,C3,Accuracy,svmhiersyn,svm,0.8231007924158228,-0.13602116556372065,-0.05981415345599357,3,-0.07620701210772708,FALSE
hierarchical,6,4,Categorical,C3,F1,bnhiersyn,bn,0.6463992825238312,0.2749343351066126,0.16029123463998562,3,0.11464310046662696,FALSE
hierarchical,6,4,Categorical,C3,F1,carthiersyn,cart,1,0,0.026069352035929874,3,-0.026069352035929874,TRUE
hierarchical,6,4,Categorical,C3,F1,parmhiersyn,parm,0.6771668239238677,0.32283317607613227,0.016022147258466322,3,0.3068110288176659,FALSE
hierarchical,6,4,Categorical,C3,F1,svmhiersyn,svm,0.823894971797584,-0.1414709726508992,-0.06131099158135816,3,-0.08015998106954103,FALSE
hierarchical,6,4,Categorical,C3,Specificity,bnhiersyn,bn,0.896834614755564,0.09286742640505366,0.04776100680873534,3,0.04510641959631832,FALSE
hierarchical,6,4,Categorical,C3,Specificity,carthiersyn,cart,1,0,0.009730243700528907,3,-0.009730243700528907,TRUE
hierarchical,6,4,Categorical,C3,Specificity,parmhiersyn,parm,0.9044315876727517,0.09556841232724833,0.021938407615018855,3,0.07363000471222947,FALSE
hierarchical,6,4,Categorical,C3,Specificity,svmhiersyn,svm,0.9499780250160385,-0.05940674423739996,-0.03140164486058817,3,-0.02800509937681179,FALSE
hierarchical,6,4,Continuous,X1,MAE,carthiersyn,cart,1,0,0.0015401097023715448,2,-0.0015401097023715448,TRUE
hierarchical,6,4,Continuous,X1,MAE,parmhiersyn,parm,0.3318205791244826,0.6681794208755174,0.014921624314048205,2,0.6532577965614692,FALSE
hierarchical,6,4,Continuous,X1,MAE,svmhiersyn,svm,0.8523953808734204,-0.45251740627152554,-0.07616671377201314,2,-0.37635069249951236,FALSE
hierarchical,6,4,Continuous,X1,RMSE,carthiersyn,cart,1,0,0.005067105234174896,2,-0.005067105234174896,TRUE
hierarchical,6,4,Continuous,X1,RMSE,parmhiersyn,parm,0.4250705940310495,0.5749294059689505,0.008936510585134012,2,0.5659928953838165,FALSE
hierarchical,6,4,Continuous,X1,RMSE,svmhiersyn,svm,0.8628919608554219,-0.4367110596808911,-0.10036232243638905,2,-0.33634873724450204,FALSE
hierarchical,6,4,Continuous,X1,R_squared,carthiersyn,cart,1,0,0.008370700005824096,2,-0.008370700005824096,TRUE
hierarchical,6,4,Continuous,X1,R_squared,parmhiersyn,parm,0.1808491389573968,0.8191508610426033,0.01368099604174998,2,0.8054698650008533,FALSE
hierarchical,6,4,Continuous,X1,R_squared,svmhiersyn,svm,0.745421779715278,-0.562064402251353,-0.06500453763254925,2,-0.49705986461880375,FALSE
hierarchical,6,4,Continuous,X2,MAE,carthiersyn,cart,1,0,0.010963051182372407,2,-0.010963051182372407,TRUE
